release_date,year,artistName,trackName,trackID,acoustincess,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,chart_position,genres
2004-01-01 05:00:00,2004,Switchfoot,Meant to Live,2md2i5QvelRFnafpnd6LOg,0.00575,0.397,201373,0.903,1.6e-06,2,0.362,-4.577,1,0.0457,151.55100000000004,4,0.556,56,51,"['ccm', 'christian alternative rock', 'christian music', 'christian rock', 'neo mellow', 'pop rock', 'post-grunge', 'worship']"
2004-01-01 06:00:00,2004,Avril Lavigne,My Happy Ending,6sqNctd7MlJoKDOxPVCAvU,0.00136,0.414,242413,0.936,0.0,2,0.369,-2.407,1,0.0758,170.229,4,0.74,67,54,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']"
2004-01-01 07:00:00,2004,Lloyd Banks,On Fire,0B2ZuTLZnWQ6gz8RlNwBu1,0.0923,0.759,187280,0.825,0.00057,8,0.24,-4.289,1,0.22,94.857,4,0.429,57,55,"['gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'queens hip hop', 'rap', 'trap']"
2004-01-01 08:00:00,2004,OutKast,Roses,6bUNEbXT7HovLW6BgPCBsb,0.0481,0.7509999999999999,369573,0.708,1.83e-05,0,0.107,-5.645,1,0.0545,108.97,4,0.509,70,56,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']"
2004-01-01 09:00:00,2004,D12,My Band,4XHQyvbrBsQaaBUW1VvmsL,0.47,0.848,298773,0.8540000000000001,2.29e-06,6,0.106,-3.305,0,0.0845,120.024,4,0.8759999999999999,68,59,"['detroit hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'rap rock', 'southern hip hop']"
2004-01-01 10:00:00,2004,Sheryl Crow,The First Cut Is The Deepest,16RgOvGr4RpkitCiWK5sqU,0.0169,0.499,227293,0.747,0.0,2,0.108,-4.54,1,0.0274,159.798,4,0.693,50,28,"['folk', 'lilith', 'mellow gold', 'neo mellow', 'new wave pop', 'permanent wave', 'pop rock', 'rock']"
2004-01-01 11:00:00,2004,Avant,Read your Mind,6cR1U61DMpYbS2TtNTlSvo,0.29100000000000004,0.755,263507,0.381,5.13e-06,8,0.0974,-6.6960000000000015,0,0.0711,73.108,4,0.695,55,64,"['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'r&b', 'urban contemporary']"
2004-01-01 12:00:00,2004,Finger Eleven,One Thing,2QXfV75RKSG5TtGq6AMctb,0.619,0.52,210107,0.234,0.0,9,0.0978,-14.56,1,0.0446,77.74,4,0.153,32,66,"['alternative metal', 'canadian rock', 'funk metal', 'nu metal', 'post-grunge', 'rap rock', 'wrestling']"
2004-01-01 13:00:00,2004,Monica,U Should've Known Better,0EQuu6hyNACWI7LT7N5pRv,0.191,0.753,257787,0.516,0.0,6,0.275,-5.164,1,0.0308,122.019,4,0.826,55,72,"['dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'pop rap', 'quiet storm', 'r&b', 'urban contemporary']"
2004-01-01 14:00:00,2004,Five For Fighting,100 Years,2lFlveK1y13WWp3vnQtrr3,0.544,0.643,244600,0.569,2.17e-05,7,0.17800000000000002,-7.459,1,0.0276,120.507,4,0.275,65,77,"['acoustic pop', 'neo mellow', 'piano rock', 'pop rock', 'post-grunge']"
2004-01-01 15:00:00,2004,Black Eyed Peas,Let's Get It Started,6Ct1AsE9oTWUg1rmvIWJKM,0.117,0.785,217733,0.799,0.0,11,0.292,-2.208,0,0.126,104.923,4,0.797,58,88,"['dance pop', 'pop', 'pop rap']"
2004-01-01 16:00:00,2004,Avril Lavigne,Don't Tell Me,0dEQaNYfp5G7Sflek2Qnde,0.00462,0.523,202013,0.795,0.0,4,0.358,-2.92,1,0.0386,144.106,4,0.484,58,92,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']"
2004-01-01 17:00:00,2004,Keith Urban,You'll Think of Me,0lZxd99ZIjA0zUdQAY3FXr,0.379,0.55,231293,0.5429999999999999,0.0,2,0.0927,-8.395,1,0.0408,82.76100000000002,4,0.562,57,93,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road']"
2004-01-01 18:00:00,2004,Black Eyed Peas,Hey Mama,70hWOTDBrLrZUfMdQnTI9l,0.106,0.865,214893,0.8759999999999999,1.16e-06,11,0.597,-6.339,0,0.241,100.175,4,0.941,42,95,"['dance pop', 'pop', 'pop rap']"
2004-01-01 19:00:00,2004,Chingy feat. J. Weav,One Call Away,4b6AUK8YB1oU4VPGRjr6fK,0.0718,0.735,188227,0.813,3.22e-06,4,0.242,-5.627999999999999,0,0.252,162.707,4,0.933,19,25,"['crunk', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'urban contemporary']"
2004-01-01 20:00:00,2004,No Doubt,It's My Life,1OutzYv6YiN93lrT3pJsWR,0.00202,0.612,226053,0.735,0.00118,8,0.328,-5.074,0,0.0282,126.326,4,0.7829999999999999,58,38,"['alternative rock', 'dance pop', 'permanent wave', 'pop rock', 'post-grunge']"
2004-01-01 21:00:00,2004,Christina Milian,Dip It Low,73JCugW0hKqzGYGwXHVzQ4,0.0108,0.752,197187,0.722,0.000536,11,0.0753,-4.207,0,0.104,169.13099999999997,4,0.612,50,23,"['dance pop', 'europop', 'hip pop', 'pop rap', 'r&b', 'urban contemporary']"
2004-01-01 22:00:00,2004,Maroon 5,This Love,6ECp64rv50XVz93WvxXMGF,0.0525,0.7120000000000001,206200,0.862,0.0,5,0.093,-4.612,0,0.0378,95.051,4,0.809,75,4,"['pop', 'pop rock']"
2004-01-01 23:00:00,2004,OutKast feat. Sleepy Brown,The Way You Move,5z7mYFfhw6N6f23VwrokJD,0.126,0.871,234000,0.597,0.000115,5,0.0638,-4.932,0,0.0464,125.999,4,0.635,64,5,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']"
2004-01-02 00:00:00,2004,OutKast,Hey Ya!,2PpruBYCo4H7WOBJ7Q2EwM,0.103,0.728,235213,0.974,0.000532,4,0.175,-2.261,0,0.0665,79.52600000000002,4,0.965,78,8,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']"
2004-01-02 01:00:00,2004,J-Kwon,Tipsy,6fqqAsCYfDOtXAD8Ydo06K,0.0659,0.925,247107,0.741,0.0,9,0.044,-5.827000000000001,0,0.314,93.035,4,0.653,57,11,"['dirty south rap', 'pop rap', 'southern hip hop']"
2004-01-02 02:00:00,2004,Petey Pablo,Freek-a-Leek,4UNhyW0R7qylxrF6Z0q2Tb,0.0756,0.737,235187,0.6970000000000001,0.0,2,0.359,-3.716,1,0.254,104.917,4,0.662,52,14,"['crunk', 'dirty south rap', 'gangster rap', 'hip pop', 'nc hip hop', 'pop rap', 'southern hip hop']"
2004-01-02 03:00:00,2004,Evanescence,My Immortal,4UzVcXufOhGUwF56HT7b8M,0.863,0.19,262533,0.265,0.0,9,0.134,-9.206,1,0.0356,79.012,4,0.101,73,19,"['alternative metal', 'post-grunge']"
2004-01-02 04:00:00,2004,Terror Squad,Lean Back,2Ozc0me9PV5vlt8cokwdvI,0.11,0.799,247427,0.916,0.0,1,0.0746,-3.344,1,0.471,126.687,5,0.6970000000000001,64,10,"['bronx hip hop', 'hardcore hip hop']"
2004-01-02 05:00:00,2004,Nina Sky feat. Jabba,Move Ya Body,5fXWcDrcJe85rolTOxDrC1,0.152,0.898,258733,0.7440000000000001,0.0,11,0.156,-5.062,0,0.12,120.979,4,0.901,43,22,[]
2004-01-22 00:00:00,2004,Kenny Chesney,I Go Back,57I7CUbXo4XlWuTVB8pXW6,0.0409,0.532,243667,0.8420000000000001,0.0,5,0.217,-5.754,1,0.0503,90.187,4,0.67,57,100,"['contemporary country', 'country', 'country road']"
2004-01-27 00:00:00,2004,Twista,Overnight Celebrity,2tOZtdbkAMQASWokLvSlzj,0.182,0.828,233360,0.792,0.0,10,0.281,-5.435,0,0.179,134.19899999999998,4,0.777,64,31,"['chicago rap', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'trap', 'urban contemporary']"
2004-01-27 01:00:00,2004,Twista feat. Kanye West and Jamie Foxx,Slow Jamz,1boHm9rjmvzxpJASd9dnGK,0.373,0.561,212147,0.764,0.0,2,0.157,-6.645,0,0.138,145.158,4,0.598,58,16,"['chicago rap', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'trap', 'urban contemporary']"
2004-01-28 00:00:00,2004,Eamon,F**k It (I Don't Want you Back),6XQcahXnhO40QdF24k8WBp,0.0781,0.8140000000000001,225667,0.611,0.000134,0,0.0406,-6.154,0,0.0491,68.493,4,0.5329999999999999,24,63,['r&b']
2004-02-01 00:00:00,2004,Juvenile feat. Soulja Slim,Slow Motion,76IrZ97uLNC5nutBBJAJj6,0.193,0.8059999999999999,265347,0.53,2.48e-05,0,0.228,-10.027,0,0.185,86.344,4,0.508,0,13,['karaoke']
2004-02-01 01:00:00,2004,Jadakiss feat. Anthony Hamilton,Why?,1E4Irev9m2bYBpLaaWEVTo,0.0555,0.675,255187,0.625,0.00301,1,0.207,-9.281,0,0.263,168.42700000000005,4,0.662,2,62,['karaoke']
2004-02-01 02:00:00,2004,G-Unit feat. Joe,Wanna Get To Know You,5GIjYY7Rto5PQgdOP4381Z,0.418,0.643,269587,0.6729999999999999,3.08e-05,7,0.312,-8.687999999999999,1,0.248,168.03,4,0.768,1,86,['karaoke']
2004-02-10 00:00:00,2004,Kanye West,Jesus Walks,5g1vtHqi9uV7xtYeCcFOBx,0.614,0.637,193733,0.8340000000000001,0.0,3,0.317,-4.686,0,0.32299999999999995,87.31200000000004,4,0.715,68,43,"['chicago rap', 'rap']"
2004-02-10 01:00:00,2004,Kanye West,Through the Wire,4mmkhcEm1Ljy1U9nwtsxUo,0.00865,0.5710000000000001,221227,0.7390000000000001,5.21e-06,7,0.158,-6.11,1,0.247,83.089,4,0.66,67,61,"['chicago rap', 'rap']"
2004-03-13 00:00:00,2004,Nick Cannon feat. R. Kelly,Gigolo,1T1ZUKX4X87tVLaBGjwFv4,0.273,0.8959999999999999,237840,0.552,0.0,4,0.0662,-6.11,0,0.102,93.001,4,0.657,41,80,['pop rap']
2004-03-15 00:00:00,2004,Cassidy feat. R. Kelly,Hotel,4hHXhCRSnOKd6nMGaivmD0,0.118,0.68,247040,0.659,0.0,0,0.107,-6.855,1,0.211,91.259,4,0.411,53,32,"['battle rap', 'hip pop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2004-03-23 00:00:00,2004,Usher,Burn,7z3N2W7Xz1t2G2sAO8wFVH,0.314,0.7959999999999999,231933,0.477,0.0,1,0.12,-7.1610000000000005,1,0.108,119.928,4,0.685,66,2,"['atl hip hop', 'dance pop', 'pop', 'r&b', 'urban contemporary']"
2004-03-23 01:00:00,2004,Usher,Confessions Part II,7wBThXx7BGZHJJ3aN3OPvv,0.0586,0.845,211200,0.467,0.0,1,0.0694,-7.673999999999999,1,0.138,138.007,4,0.7020000000000001,67,12,"['atl hip hop', 'dance pop', 'pop', 'r&b', 'urban contemporary']"
2004-03-23 02:00:00,2004,Usher feat. Lil Jon and Ludacris,Yeah!,5rb9QrpfcKFHM1EUbSIurX,0.0183,0.894,250373,0.7909999999999999,0.0,2,0.0388,-4.699,1,0.112,105.018,4,0.583,79,1,"['atl hip hop', 'dance pop', 'pop', 'r&b', 'urban contemporary']"
2004-03-24 00:00:00,2004,Linkin Park,Numb,2nLtzopw4rPReszdYBJU6h,0.0046,0.496,185587,0.863,0.0,9,0.639,-4.1530000000000005,1,0.0381,110.018,4,0.243,80,33,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']"
2004-03-24 01:00:00,2004,Linkin Park,Breaking the Habit,3dxiWIBVJRlqh9xk144rf4,0.108,0.579,196907,0.8490000000000001,0.0,4,0.0909,-5.218,0,0.0303,100.021,4,0.581,66,79,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']"
2004-03-30 00:00:00,2004,Kevin Lyttle feat. Spragga Benz,Turn Me On,2TTH19zJIJHooAXtNAqkzb,0.044,0.713,201640,0.7509999999999999,0.0,9,0.278,-5.737,1,0.102,105.924,4,0.928,32,27,['soca']
2004-03-30 01:00:00,2004,Lil' Flip feat. Lea,Sunshine,41cO1Ssgmw1ujKCCH4tpOb,0.0248,0.8140000000000001,225173,0.387,0.0,0,0.131,-9.867,1,0.0945,93.961,4,0.792,46,20,"['crunk', 'deep southern trap', 'dirty south rap', 'gangster rap', 'houston rap', 'pop rap', 'southern hip hop', 'trap']"
2004-03-30 02:00:00,2004,Lil' Flip,Game Over (Flip),0SNjcUzVxirGHskSqLNVqG,0.0029100000000000003,0.83,232427,0.5770000000000001,1.24e-06,1,0.0906,-8.693999999999999,1,0.405,160.039,4,0.665,33,65,"['crunk', 'deep southern trap', 'dirty south rap', 'gangster rap', 'houston rap', 'pop rap', 'southern hip hop', 'trap']"
2004-04-20 00:00:00,2004,John Michael Montgomery,Letters from Home,15cGdiAHmezm0P04jVAjMo,0.3670000000000001,0.644,267533,0.626,5.78e-06,0,0.155,-7.2429999999999986,1,0.0258,128.029,4,0.388,58,99,"['contemporary country', 'country', 'country road']"
2004-05-01 00:00:00,2004,Lloyd feat. Ashanti,Southside,7dMzkvw7aXJGC7h2yOYPqY,0.32,0.773,278011,0.246,0.006659999999999999,9,0.0652,-14.457,0,0.0924,74.999,4,0.368,0,84,['karaoke']
2004-05-11 00:00:00,2004,Gretchen Wilson,Redneck Woman,26bL4gSULWDgdIMX0pRFrG,0.13,0.499,221333,0.825,0.0,6,0.306,-5.146,1,0.177,185.069,4,0.753,58,97,"['contemporary country', 'country', 'country dawn', 'country road']"
2004-06-08 00:00:00,2004,Ryan Cabrera,On the Way Down,1GwVi2ceNb8dMFA3DZGnnY,0.00184,0.5,212045,0.845,0.0,1,0.106,-5.015,1,0.0369,95.199,4,0.539,48,73,"['neo mellow', 'pop rock']"
2004-06-11 00:00:00,2004,JoJo,Leave (Get Out),1pviZGWVoeYGZn4bmRUoX4,0.158,0.7040000000000001,240493,0.573,4.870000000000001e-05,2,0.0854,-6.75,0,0.218,87.027,4,0.45,56,40,[]
2004-06-15 00:00:00,2004,Beenie Man feat. Ms. Thing,Dude,1R1NQnPaTuA1dr37cwr4t5,0.385,0.7979999999999999,271907,0.8540000000000001,1.51e-06,5,0.136,-6.655,1,0.192,93.982,4,0.926,24,85,"['dancehall', 'reggae fusion', 'soca']"
2004-06-24 00:00:00,2004,Beyonce,"Me, Myself, and I",6XsT5UGfpaFeHQf5LRIy4W,0.226,0.75,301133,0.458,3.2500000000000004e-05,1,0.13699999999999998,-9.092,1,0.0803,83.61,4,0.536,66,26,"['dance pop', 'pop', 'post-teen pop', 'r&b']"
2004-06-24 01:00:00,2004,Beyonce,Naughty Girl,0YGQ3hZcRLC5YX7o0hdmHg,0.237,0.588,208573,0.461,1.5399999999999998e-05,6,0.0913,-8.686,0,0.161,200.053,4,0.659,60,18,"['dance pop', 'pop', 'post-teen pop', 'r&b']"
2004-08-12 00:00:00,2004,Mario Winans feat. Enya and P. Diddy,I Don't Wanna Know,2yr2HnFYl7XvqJk4fXoQBt,0.34700000000000003,0.833,257333,0.515,0.00156,11,0.116,-5.0,0,0.0462,97.035,4,0.4,67,7,"['r&b', 'urban contemporary']"
2004-08-17 00:00:00,2004,Tim McGraw,Live Like You Were Dying,7B1QliUMZv7gSTUGAfMRRD,0.4920000000000001,0.416,300333,0.546,0.0,7,0.0845,-7.728,1,0.0297,159.929,4,0.418,68,81,"['contemporary country', 'country', 'country road']"
2004-08-22 00:00:00,2004,Ruben Studdard,Sorry 2004,2u34ZVPVlr7hfN7vDr1512,0.076,0.721,261867,0.472,0.0,9,0.332,-7.574,1,0.0619,129.964,4,0.462,40,53,"['gospel r&b', 'new jack swing', 'r&b', 'urban contemporary']"
2004-08-31 00:00:00,2004,LL Cool J,Headsprung,1GIN41bLhiKeEPeC2vXH8i,0.0114,0.718,267320,0.7859999999999999,2.5e-05,0,0.0745,-5.76,1,0.0284,99.916,4,0.465,55,67,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'hip pop', 'new jack swing', 'old school hip hop', 'pop rap', 'queens hip hop', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']"
2004-09-07 00:00:00,2004,Nelly feat. Jaheim,My Place,43XxzntgwtCIospNWUgqtt,0.0136,0.645,272013,0.578,0.0059,6,0.15,-11.062,0,0.0751,163.346,4,0.611,1,30,['karaoke']
2004-09-15 00:00:00,2004,Jet,Are You Gonna Be My Girl,305WCRhhS10XUcH6AEwZk6,0.00148,0.613,213800,0.953,0.000582,2,0.152,-3.435,1,0.0855,105.046,4,0.537,74,76,"['alternative rock', 'garage rock', 'modern rock', 'post-grunge', 'rock']"
2004-09-23 00:00:00,2004,Nickelback,Someday,4PkJ7c9y1CwpuVOiJODnCZ,0.000616,0.455,207467,0.858,0.00024700000000000004,11,0.226,-5.659,0,0.0391,163.118,4,0.597,68,17,"['alternative metal', 'canadian rock', 'nu metal', 'pop rock', 'post-grunge']"
2004-09-27 00:00:00,2004,Ciara feat. Petey Pablo,Goodies,3dFwpxh2yH7C7p9BGEKLVB,0.0277,0.826,223000,0.647,1.52e-06,5,0.298,-6.306,0,0.0491,102.017,4,0.872,64,9,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'urban contemporary']"
2004-10-24 00:00:00,2004,R. Kelly,Happy People,41uWkGOCpz0CA5vJ1nIKI6,0.0963,0.762,363760,0.638,0.0,5,0.0878,-5.178,0,0.0965,96.995,4,0.7909999999999999,39,94,[]
2004-10-25 00:00:00,2004,Kenny Chesney and Uncle Kracker,When the Sun Goes Down,57aN6SEBnSc6k9DCRPG8yj,0.0337,0.792,216062,0.634,0.894,9,0.0893,-10.550999999999998,1,0.0319,105.02,4,0.963,0,89,['karaoke']
2004-11-03 00:00:00,2004,Ying Yang Twins feat. Lil Jon and The East Side Boyz,Salt Shaker,1JF1W6Wqrjc4fIz7uTAaEE,0.05,0.883,252440,0.7070000000000001,0.0,11,0.0924,-6.074,1,0.155,101.945,4,0.295,32,49,"['atl hip hop', 'crunk', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2004-11-04 00:00:00,2004,Toby Keith,American Soldier,0oVWPlnK5eAqnJCVB0FvpP,0.193,0.565,263333,0.541,3.45e-06,9,0.0582,-8.426,1,0.0376,82.006,4,0.226,59,90,"['contemporary country', 'country', 'country road', 'oklahoma country']"
2004-11-06 00:00:00,2004,Akon feat. Styles P.,Locked Up,4sc1GbXlC2xWmK0iI5ViHG,0.00114,0.866,237567,0.3670000000000001,0.187,7,0.11,-12.52,1,0.0434,90.005,4,0.7290000000000001,0,44,['karaoke']
2004-11-12 00:00:00,2004,Sean Paul feat. Sasha,I'm Still in Love with You,3MhdH8PxqH1FuQp3HBptUI,0.102,0.765,273360,0.6659999999999999,0.0,7,0.116,-5.384,1,0.172,87.00200000000002,4,0.7559999999999999,68,60,"['dance pop', 'dancehall', 'pop', 'pop rap']"
2004-11-12 01:00:00,2004,Eminem,Just Lose It,35gqchrol8FU9YYcZguuCL,0.0581,0.94,248680,0.633,4.04e-05,8,0.281,-3.56,1,0.0467,121.003,4,0.962,61,98,"['detroit hip hop', 'g funk', 'hip hop', 'rap']"
2004-11-13 00:00:00,2004,Britney Spears,Everytime,0dRhSF9LV0HR8Jwd3MMMKJ,0.966,0.398,230307,0.284,8.57e-05,3,0.116,-12.852,1,0.0337,109.599,4,0.114,62,83,"['dance pop', 'pop', 'pop rap', 'post-teen pop']"
2004-11-13 01:00:00,2004,Britney Spears,Toxic,6I9VzXrHxO9rA9A5euc8Ak,0.0249,0.774,198800,0.838,0.025,5,0.242,-3.914,0,0.114,143.04,4,0.924,79,48,"['dance pop', 'pop', 'pop rap', 'post-teen pop']"
2004-11-14 00:00:00,2004,Jay-Z,Change Clothes,1OCre7xil1ym1eXXC4rEM6,0.0412,0.895,258427,0.628,0.0,10,0.059,-3.79,1,0.0473,104.009,4,0.34,45,91,"['east coast hip hop', 'hip hop', 'pop rap', 'rap']"
2004-11-14 01:00:00,2004,Jay-Z,Dirt Off Your Shoulder,4DqgmnzCCIv0dbzlFDPJZq,0.0321,0.78,245173,0.657,2.56e-06,1,0.339,-7.149,1,0.317,163.96900000000005,4,0.648,57,21,"['east coast hip hop', 'hip hop', 'pop rap', 'rap']"
2004-11-16 00:00:00,2004,Los Lonely Boys,Heaven,1XcUn5PE9d42zWamWgRG2x,0.376,0.653,226960,0.818,1.64e-06,11,0.0754,-6.375,1,0.0638,91.896,4,0.7979999999999999,55,37,[]
2004-11-19 00:00:00,2004,Alan Jackson,Remember When,1nCSr7oGeUv7sUEoYuAJFF,0.7090000000000001,0.5579999999999999,271280,0.314,0.000319,2,0.193,-10.623,1,0.0295,125.59,4,0.267,62,82,"['contemporary country', 'country', 'country road']"
2004-12-02 00:00:00,2004,Alicia Keys,If I Ain't Got You,3XVBdLihbNbxUwZosxcGuJ,0.603,0.609,228707,0.445,6.77e-06,7,0.104,-9.129,1,0.106,118.393,3,0.166,78,3,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']"
2004-12-02 01:00:00,2004,Alicia Keys feat. Tony! Toni! Tone!,Diary,5dxHF4lrDimKqnI3GaZUmC,0.5589999999999999,0.664,284160,0.465,0.0017399999999999998,8,0.125,-9.711,0,0.0317,127.932,4,0.281,56,34,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']"
2004-12-02 02:00:00,2004,Alicia Keys,You Don't Know My Name,6LGwYMXXgURfaequXipzHx,0.589,0.263,366733,0.6629999999999999,0.00451,9,0.342,-8.264,1,0.19,167.271,4,0.25,60,29,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']"
2004-12-09 00:00:00,2004,Hoobastank,The Reason,77loZpT5Y5PRP1S451P9Yz,0.0129,0.472,232800,0.6709999999999999,0.0,4,0.159,-4.649,1,0.029,82.95200000000001,4,0.0681,78,6,"['alternative metal', 'funk metal', 'nu metal', 'pop rock', 'post-grunge', 'rap rock']"
2005-01-01 00:00:00,2005,Amerie,1 Thing,1mnqraQ8oV8MX92rdOFLWW,0.107,0.612,238760,0.961,4.17e-05,10,0.0413,-3.0780000000000003,0,0.333,129.873,5,0.867,60,67,"['alternative r&b', 'dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'pop rap', 'r&b', 'urban contemporary']"
2005-01-01 01:00:00,2005,Destiny's Child,Cater 2 U,0FZvjrHpAmLKj574M4VwrF,0.28600000000000003,0.605,245400,0.584,0.0,11,0.235,-7.0429999999999975,0,0.197,125.802,4,0.464,56,66,"['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
2005-01-01 02:00:00,2005,Baby Bash feat. Akon,Baby I'm Back,3Q9YCCujdM409efAePfiLq,0.052000000000000005,0.9,220147,0.382,0.0,9,0.0681,-4.99,0,0.105,100.03,4,0.782,21,62,"['chicano rap', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'latin hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']"
2005-01-01 03:00:00,2005,Will Smith,Switch,2bmxx16hNi3W5FGzfFO9xX,0.006999999999999999,0.877,196653,0.885,0.0004969999999999999,1,0.557,-4.966,1,0.17,102.507,4,0.517,56,28,['hip hop']
2005-01-01 04:00:00,2005,Bow Wow feat. Omarion,Let Me Hold You,1oNToERLIN71YCPLbRIQGQ,0.0915,0.815,248493,0.662,0.000409,6,0.0898,-8.244,1,0.199,151.518,4,0.611,63,29,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']"
2005-01-01 05:00:00,2005,David Banner,Play,5CWyE2OcZI1HVnHBh4RrKF,0.000213,0.8370000000000001,230133,0.6579999999999999,0.122,1,0.243,-8.013,0,0.126,95.027,4,0.586,52,51,"['conscious hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2005-01-01 06:00:00,2005,Mariah Carey,It's Like That,5WdY40UV0qEOSts6sqDt7V,0.0801,0.7979999999999999,203360,0.63,0.0,8,0.0363,-5.103,0,0.0905,95.978,4,0.826,43,69,"['dance pop', 'pop', 'r&b', 'urban contemporary']"
2005-01-01 07:00:00,2005,Bobby Valentino,Slow Down,4Ilen0VxPEsVRLpnePji8P,0.179,0.568,258667,0.732,4.92e-06,11,0.401,-4.896,0,0.103,186.048,4,0.626,66,47,"['dance pop', 'deep pop r&b', 'hip pop', 'new jack swing', 'pop rap', 'r&b', 'urban contemporary']"
2005-01-01 08:00:00,2005,Papa Roach,Scars,3TAtUJc4Sj913Cs5gBUeu0,0.0875,0.455,208199,0.929,0.0,11,0.226,-3.295,1,0.0494,89.78299999999999,4,0.484,62,36,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']"
2005-01-01 09:00:00,2005,Akon,Lonely,1IpYDWB31L1CxDQZztadSi,0.331,0.629,235800,0.532,0.0,5,0.238,-7.88,0,0.0352,90.098,4,0.619,65,44,"['dance pop', 'pop']"
2005-01-01 10:00:00,2005,3 Doors Down,Let Me Go,6A1yZW5SLd9hpLZsG29hCQ,0.0181,0.48,243053,0.863,0.0,1,0.111,-4.914,0,0.0385,91.972,4,0.491,52,38,"['alternative metal', 'nu metal', 'pop rock', 'post-grunge']"
2005-01-01 11:00:00,2005,Bow Wow feat. Ciara,Like You,3jEqrIfwKO0M8ALu3TGilF,0.0465,0.7140000000000001,205840,0.6,0.0,6,0.0646,-8.365,1,0.0876,82.01700000000002,4,0.504,64,30,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']"
2005-01-01 12:00:00,2005,Natalie,Goin' Crazy,48JAAdtKgOQ4u4QRER6bJX,0.624,0.6,294093,0.556,0.00735,1,0.0837,-7.294,1,0.026,105.957,4,0.233,49,70,[]
2005-01-01 13:00:00,2005,Mariah Carey,Shake It Off,082887UlsfDsWUQWiqJgyi,0.157,0.774,232840,0.502,0.0,2,0.104,-6.755,1,0.126,134.023,4,0.8690000000000001,40,15,"['dance pop', 'pop', 'r&b', 'urban contemporary']"
2005-01-01 14:00:00,2005,Brooke Valentine feat. Lil Jon and Big Boi,Girlfight,5pMIsEpL9lx3tACSkxYh1A,0.0123,0.758,216800,0.62,0.0,11,0.231,-8.247,1,0.172,100.003,4,0.61,32,85,"['deep pop r&b', 'hip pop', 'r&b', 'urban contemporary']"
2005-01-01 15:00:00,2005,Mariah Carey,We Belong Together,4EI8VuxUuIHKfafU72emqz,0.0263,0.8420000000000001,201400,0.476,0.0,0,0.0865,-7.917999999999997,1,0.0626,140.01,4,0.767,70,1,"['dance pop', 'pop', 'r&b', 'urban contemporary']"
2005-01-01 16:00:00,2005,Ludacris,Number One Spot,2jdSV1mP4duD61aRofE2AT,0.0344,0.5489999999999999,274467,0.942,0.0,1,0.293,-4.275,1,0.3670000000000001,146.207,4,0.55,29,99,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
